PlateID,Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
PV003,2025-04-16,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-16,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-16,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-18,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-18,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-18,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-18,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-18,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-20,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-20,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-20,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-20,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-20,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-21,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-21,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-21,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-21,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-21,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-22,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-22,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-22,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-22,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-22,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-23,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-23,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-23,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-23,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-23,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-24,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-24,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-24,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-24,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-24,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-25,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-25,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-25,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-25,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-25,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-26,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-26,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-26,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-26,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-26,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-27,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-27,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-27,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-27,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-27,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-28,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-28,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-28,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-28,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-28,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-30,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-30,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-30,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-30,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-30,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-05-01,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-01,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-01,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-01,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-01,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-02,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-02,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-02,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-02,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-02,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-03,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-03,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-03,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-03,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
PV005,2025-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.43,0.86,1.29,1.94,2.26,2.37,2.15,1.72,1.08,0.65,0.32,0.17,0.00,0.00,0.00,0.00,0
PV001,2025-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.40,0.80,1.20,1.80,2.10,2.20,2.00,1.60,1.00,0.60,0.30,0.15,0.00,0.00,0.00,0.00,0
PV002,2025-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.44,0.88,1.32,1.98,2.31,2.42,2.20,1.76,1.10,0.66,0.33,0.17,0.00,0.00,0.00,0.00,0
PV003,2025-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.32,0.64,0.96,1.44,1.68,1.76,1.60,1.28,0.80,0.48,0.24,0.12,0.00,0.00,0.00,0.00,0
PV004,2025-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.53,1.07,1.60,2.40,2.80,2.93,2.67,2.13,1.33,0.80,0.40,0.20,0.00,0.00,0.00,0.00,0
PV005,2025-05-11,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.48,0.96,1.44,2.16,2.52,2.64,2.40,1.92,1.20,0.72,0.36,0.18,0.00,0.00,0.00,0.00,0
PV001,2025-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.36,0.72,1.08,1.62,1.89,1.98,1.80,1.44,0.90,0.54,0.27,0.14,0.00,0.00,0.00,0.00,0
PV002,2025-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.39,0.78,1.17,1.76,2.05,2.15,1.95,1.56,0.98,0.59,0.29,0.15,0.00,0.00,0.00,0.00,0
PV003,2025-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.29,0.58,0.87,1.30,1.52,1.59,1.45,1.16,0.72,0.43,0.22,0.11,0.00,0.00,0.00,0.00,0
PV004,2025-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.47,0.94,1.41,2.12,2.47,2.59,2.35,1.88,1.18,0.71,0.35,0.18,0.00,0.00,0.00,0.00,0
